id,eigenvector,betweenness
AGAP012830,3.86E-06,0
AGAP012831,4.70E-09,0
AGAP012832,0.000445709,0.001435881
AGAP012833,3.47E-07,0
AGAP012834,0.000288685,0.000151443
AGAP012835,0.000278392,9.58E-06
AGAP012836,0.000103671,3.16E-07
AGAP012837,0.000115021,0
AGAP012838,6.59E-09,0
AGAP012839,0.000707541,0
AGAP012840,0.000189002,6.40E-06
AGAP012841,0.00029434,0.000141166
AGAP012842,1.25E-07,0
AGAP012843,0.001020143,0.000269305
AGAP012844,2.15E-05,8.90E-06
AGAP012845,4.39E-07,0
AGAP012846,0.000534688,6.93E-05
AGAP012847,0.0012827,5.12E-05
AGAP012848,0.000909227,0.001991773
AGAP012849,3.62E-05,0.000173396
AGAP012850,0.000196575,5.47E-05
AGAP012851,1.34E-06,2.62E-06
AGAP012853,1.85E-05,9.20E-05
AGAP012854,0.001607272,0.000471233
AGAP012855,6.80E-05,1.18E-05
AGAP012856,6.37E-05,1.80E-05
AGAP012857,3.67E-05,4.30E-05
AGAP012858,0.000285005,8.05E-06
AGAP012859,9.31E-06,0.000199619
AGAP012860,0.002142082,8.72E-05
AGAP012862,0.000121188,9.22E-05
AGAP012863,0.000161379,0.000644895
AGAP012865,0.000113244,5.30E-06
AGAP012868,9.25E-06,1.29E-07
AGAP012870,0.000606193,8.63E-08
AGAP012871,0.000249379,0.001027959
AGAP012872,0.000177907,4.77E-05
AGAP012873,7.93E-07,4.90E-06
AGAP012874,5.90E-06,4.82E-05
AGAP012875,0.091943307,0.002914326
AGAP012876,0.00280945,6.59E-06
AGAP012877,0.002311913,0.00030028
AGAP012879,6.91E-05,9.13E-07
AGAP012880,0.004171661,0.014483123
AGAP012881,7.46E-05,1.30E-05
AGAP012882,0.000362029,3.70E-05
AGAP012883,0.003936991,0.00126322
AGAP012884,2.95E-05,1.48E-05
AGAP012885,0.032236113,0.000543898
AGAP012887,0.000116931,5.20E-05
AGAP012888,8.22E-05,0.000108326
AGAP012889,0.00097008,0.000722742
AGAP012891,6.57E-05,1.52E-06
AGAP012892,0.000351751,7.66E-05
AGAP012893,0.000422155,0.000121493
AGAP012894,9.04E-06,1.75E-05
AGAP012895,0.000173245,8.73E-06
AGAP012896,1.08E-06,0.000269849
AGAP012897,0.000398813,0.000400862
AGAP012898,0.002321277,0.008076504
AGAP012900,6.44E-05,4.18E-05
AGAP012901,1.53E-07,2.14E-05
AGAP012902,0.001498287,0.002695534
AGAP012905,5.71E-05,0
AGAP012906,3.31E-05,1.25E-05
AGAP012907,6.68E-06,4.31E-07
AGAP012908,3.70E-06,1.55E-05
AGAP012909,0.000188573,9.61E-05
AGAP012910,5.27E-05,0.000126839
AGAP012911,4.39E-07,2.19E-06
AGAP012913,5.95E-05,4.75E-07
AGAP012914,2.95E-08,0
AGAP012915,4.57E-05,0.000114604
AGAP012916,0.000782127,7.78E-06
AGAP012917,1.55E-05,2.24E-05
AGAP012918,0.000263072,0.000658687
AGAP012919,0.000171641,0.000376173
AGAP012920,0.000188713,9.89E-05
AGAP012922,0.000388472,0.000227071
AGAP012923,0.00041132,0.000315601
AGAP012924,2.13E-06,0.000420994
AGAP012925,7.85E-05,0
AGAP012926,3.02E-05,4.26E-05
AGAP012927,0.002326706,0.000676488
AGAP012928,9.66E-06,0
AGAP012931,2.03E-05,0.000119349
AGAP012932,0.000310303,0.004620416
AGAP012933,9.37E-06,0.000342912
AGAP012934,0.002911093,0.000300444
AGAP012935,0.000324526,0.000462619
AGAP012937,0.000128776,1.09E-05
AGAP012938,2.97E-06,8.23E-06
AGAP012939,1.47E-05,4.42E-06
AGAP012940,0.000105463,0.000130764
AGAP012941,0.000115143,0
AGAP012944,4.49E-05,0.000201145
AGAP012945,0.000260429,0.000169592
AGAP012946,3.74E-05,3.83E-06
AGAP012947,0.027713489,7.24E-05
AGAP012948,0.01476668,0.001530114
AGAP012949,0.024093239,0.000259672
AGAP012950,0.06069865,0.001530512
AGAP012951,0.008655762,0.001107534
AGAP012952,0.000851186,0.000318347
AGAP012953,0.000692355,0
AGAP012954,1.31E-05,0
AGAP012955,0.00016646,0
AGAP012956,0.001504642,0.000131595
AGAP012957,0.000733152,0.000288181
AGAP012958,0.000183519,1.07E-05
AGAP012959,0.047268281,0.000442211
AGAP012960,2.10E-07,2.32E-06
AGAP012961,1.62E-06,0
AGAP012962,0.004094404,0.000125843
AGAP012963,0.005968343,6.99E-05
AGAP012964,0.000198583,7.43E-06
AGAP012966,3.19E-06,6.64E-05
AGAP012967,9.36E-06,2.01E-07
AGAP012968,2.60E-05,7.19E-08
AGAP012969,0.019705911,0.003374304
AGAP012971,0.00024879,4.83E-05
AGAP012972,9.31E-07,3.16E-07
AGAP012974,0.000293403,0
AGAP012975,0.000825915,0.000208549
AGAP012976,0.017200412,0.000410557
AGAP012977,2.34E-06,0
AGAP012979,0.013173873,9.93E-05
AGAP012981,0.00015814,1.38E-06
AGAP012982,2.48E-05,0.000128062
AGAP012983,6.02E-05,0.000101748
AGAP012984,5.93E-07,8.63E-07
AGAP012985,3.98E-05,0.000318136
AGAP012986,0.000404037,0.000181022
AGAP012987,0.014668528,1.21E-05
AGAP012988,0.000932138,0.000298494
AGAP012989,3.44E-05,4.56E-06
AGAP012990,0.002319085,6.75E-05
AGAP012991,5.01E-06,7.16E-06
AGAP012993,0.000345624,0.000113396
AGAP012994,7.13E-05,6.31E-05
AGAP012995,0.000181146,1.58E-07
AGAP012996,4.29E-07,0
AGAP012997,0.002521004,5.50E-05
AGAP012998,9.51E-07,0
AGAP012999,0.000108397,0.00014105
AGAP013001,1.39E-05,0
AGAP013002,1.04E-05,5.03E-05
AGAP013004,4.85E-06,1.07E-06
AGAP013005,0.000229787,1.85E-05
AGAP013007,0.019611244,0.000122827
AGAP013008,0.000150728,5.94E-05
AGAP013009,0.013701901,0.000139711
AGAP013010,0.03573274,0.000579795
AGAP013011,4.08E-05,8.37E-06
AGAP013013,0.000577465,0.000218302
AGAP013014,0.007678096,0.000172555
AGAP013015,0.000142678,1.86E-05
AGAP013016,0.006675235,9.51E-05
AGAP013017,0.080166683,0.00253626
AGAP013018,0.002960398,0.000568532
AGAP013019,0.009938955,0.000297558
AGAP013020,0.00253868,4.87E-06
AGAP013021,0.000691292,0.009492441
AGAP013022,1.03E-05,0
AGAP013023,0.021228998,0.00157168
AGAP013024,0.004580755,8.69E-05
AGAP013026,0.057883025,0.000691911
AGAP013027,1.50E-05,4.57E-05
AGAP013028,7.80E-06,6.30E-06
AGAP013030,0.008942537,0.002338198
AGAP013032,8.63E-05,4.31E-08
AGAP013033,0.000561577,0.000179884
AGAP013034,0.000292672,1.17E-05
AGAP013035,9.72E-07,0
AGAP013038,0.000872126,6.20E-06
AGAP013039,0.001328492,0.000236726
AGAP013040,0.000363567,0
AGAP013041,0.002464987,1.81E-05
AGAP013043,0.001206302,4.12E-06
AGAP013044,6.68E-05,2.44E-07
AGAP013045,0.00289463,0
AGAP013046,0.003699219,5.73E-05
AGAP013047,5.74E-05,0.000133795
AGAP013048,0.002433555,0.000811238
AGAP013050,0.005021307,1.19E-06
AGAP013052,0.000115345,5.32E-07
AGAP013053,0.001265428,0.000414856
AGAP013054,0.001086249,0.002574566
AGAP013055,0.005447772,5.84E-05
AGAP013057,0.000363923,2.88E-06
AGAP013059,0.00011612,2.44E-07
AGAP013060,0.000107648,4.92E-05
AGAP013061,7.95E-05,1.48E-05
AGAP013063,1.42E-07,0
AGAP013064,0.00240497,0
AGAP013065,0.005729433,0
AGAP013066,9.85E-05,0
AGAP013067,0.001452799,2.73E-07
AGAP013070,0.000182533,0
AGAP013071,1.39E-05,2.23E-06
AGAP013072,0.069679528,0.000510478
AGAP013073,9.18E-05,0.000210687
AGAP013075,0.006352885,0.000445425
AGAP013078,1.13E-06,2.82E-05
AGAP013080,0.020869818,5.34E-06
AGAP013081,0.041887221,0.000270452
AGAP013083,3.64E-05,3.67E-06
AGAP013084,5.45E-05,1.32E-05
AGAP013085,0.009546399,0.000130749
AGAP013088,0.003122975,0.000153044
AGAP013089,0.000863821,3.87E-05
AGAP013090,0.002962738,4.06E-06
AGAP013091,0.000115259,0.000205052
AGAP013092,0.016216765,0.00024622
AGAP013093,3.03E-06,0.000169909
AGAP013094,4.19E-06,0.000121404
AGAP013095,0.051203963,6.23E-05
AGAP013096,0.000653383,0.004521475
AGAP013097,0.000564556,0.000262364
AGAP013101,2.02E-05,2.01E-05
AGAP013102,0.001092316,0.000152822
AGAP013104,0.001572541,8.01E-05
AGAP013105,0.054763164,0.000429731
AGAP013106,5.37E-07,5.14E-06
AGAP013109,6.98E-06,0.000525018
AGAP013110,5.31E-07,0
AGAP013111,2.29E-05,0
AGAP013112,0.00565926,0.000602857
AGAP013113,0.00682431,0.000480149
AGAP013114,0.002750871,5.60E-06
AGAP013115,5.15E-05,0.000101465
AGAP013117,1.69E-05,5.27E-05
AGAP013118,1.29E-05,7.41E-06
AGAP013119,7.10E-06,7.48E-07
AGAP013120,0.000326341,0
AGAP013121,0.002909679,0.00039246
AGAP013122,0.000335645,7.77E-07
AGAP013123,0.004517194,1.86E-05
AGAP013124,3.60E-06,1.58E-06
AGAP013125,1.86E-05,2.56E-05
AGAP013126,0.001250676,0.000705921
AGAP013127,0.003058487,0.00034518
AGAP013132,7.12E-07,7.93E-05
AGAP013133,0.000125122,7.10E-06
AGAP013134,0.000727249,2.99E-06
AGAP013136,0.000316455,3.06E-06
AGAP013137,1.11E-05,0.000898692
AGAP013138,5.54E-05,0
AGAP013139,0.019009566,0.000203782
AGAP013140,8.04E-05,0
AGAP013141,0.004580112,0.003909609
AGAP013142,3.86E-05,0.000370485
AGAP013143,0.000452275,4.03E-05
AGAP013145,0.013471047,0.000251006
AGAP013146,2.85E-06,4.04E-06
AGAP013147,0.00276843,0.000342347
AGAP013148,7.59E-05,0
AGAP013149,0.000283594,0.000228237
AGAP013150,0.000505324,0
AGAP013151,7.66E-05,3.00E-05
AGAP013152,0.027589125,3.82E-06
AGAP013154,0.008091799,0.000157812
AGAP013155,0.007905409,2.08E-05
AGAP013156,0.000170589,0.002609015
AGAP013157,0.000242799,0.000150542
AGAP013158,0.000118012,9.20E-06
AGAP013160,0.000228067,6.73E-06
AGAP013163,2.99E-06,0
AGAP013164,0.012669147,0.000405772
AGAP013165,6.17E-06,1.39E-05
AGAP013167,0.000368203,0.000138157
AGAP013168,0.001130839,9.56E-05
AGAP013169,0.099135702,0.00912439
AGAP013170,0.000980048,4.00E-05
AGAP013171,0.010794243,0.001051643
AGAP013172,0.003358042,0.00396893
AGAP013174,0.002704103,0.001096918
AGAP013175,0.004162166,2.59E-05
AGAP013176,0.001817074,1.54E-05
AGAP013177,0.026644198,0.001118795
AGAP013178,0.024929691,5.19E-05
AGAP013179,0.028801116,0.004973642
AGAP013180,9.61E-06,0
AGAP013181,0.000220669,7.66E-07
AGAP013182,0.001048764,1.58E-06
AGAP013183,0.000299253,5.20E-05
AGAP013184,0.000184103,0.000326038
AGAP013186,4.85E-05,0.000140829
AGAP013188,3.98E-06,3.40E-05
AGAP013189,0.010209247,0.001172621
AGAP013190,0.000258936,2.35E-05
AGAP013192,9.25E-05,2.44E-06
AGAP013194,1.95E-07,1.07E-05
AGAP013196,0.003565463,4.82E-07
AGAP013199,7.53E-05,4.42E-07
AGAP013200,6.47E-07,0
AGAP013201,1.73E-07,0
AGAP013202,1.00E-05,5.23E-06
AGAP013203,0.000567651,1.18E-05
AGAP013204,0.007458107,0.000321082
AGAP013205,5.64E-05,0.000232592
AGAP013209,1.62E-05,2.09E-06
AGAP013210,0.001088419,2.27E-05
AGAP013211,0.002709001,2.28E-05
AGAP013212,0.004066506,0.00017287
AGAP013213,4.33E-05,0.000138097
AGAP013214,0.000382451,0.000979723
AGAP013215,0.001686749,0.002975494
AGAP013216,0.000237209,2.20E-06
AGAP013218,8.31E-05,0.000386325
AGAP013219,1.35E-06,0
AGAP013220,0.000467754,0.00016403
AGAP013221,8.25E-05,4.31E-08
AGAP013222,6.34E-05,0
AGAP013223,0.000232332,0.000431694
AGAP013224,0.004628833,6.25E-05
AGAP013225,0.00021221,0
AGAP013226,0.000255306,0.000122054
AGAP013227,0.000115954,3.43E-05
AGAP013228,0.00010011,0.000185574
AGAP013229,0.00630228,1.38E-06
AGAP013230,0.002801999,4.04E-05
AGAP013234,0.003169181,3.81E-06
AGAP013235,0.001165468,0.000126692
AGAP013236,9.09E-05,2.27E-06
AGAP013237,1.14E-05,4.41E-05
AGAP013238,0.002836205,0.001943088
AGAP013239,0.00532761,0.000206549
AGAP013240,0.00526786,4.11E-05
AGAP013241,0.037743201,0.00043241
AGAP013242,0.036880481,0.002190551
AGAP013243,5.41E-06,0.000327214
AGAP013244,0.000139718,1.99E-05
AGAP013248,0.032838075,5.48E-05
AGAP013249,0.010370334,0.000283109
AGAP013250,0.000571722,8.18E-05
AGAP013251,0.010308284,1.69E-05
AGAP013252,2.19E-06,0.000110697
AGAP013253,0.015794736,0.000659354
AGAP013254,0.011020101,1.23E-05
AGAP013255,7.03E-08,1.05E-05
AGAP013256,1.30E-05,0.000228867
AGAP013258,6.01E-05,5.43E-06
AGAP013259,0.022607822,0.000114206
AGAP013260,0.000687921,3.74E-05
AGAP013261,0.000194799,9.89E-06
AGAP013262,0.000409224,7.69E-05
AGAP013263,0.000246972,1.39E-05
AGAP013264,0.008784331,0.000209202
AGAP013265,0.000488735,7.21E-06
AGAP013266,0.002570976,0.000370844
AGAP013267,9.43E-06,1.77E-06
AGAP013268,0.00587311,0.000276707
AGAP013269,0.031739066,0.00055482
AGAP013270,0.001131894,2.59E-05
AGAP013272,0.000198968,2.44E-05
AGAP013274,4.00E-05,6.64E-06
AGAP013275,0.002735557,0.001445991
AGAP013277,0.000164063,1.03E-05
AGAP013278,0.00032263,9.85E-05
AGAP013279,3.79E-05,4.82E-06
AGAP013280,4.46E-06,0
AGAP013281,1.23E-05,0
AGAP013282,0.020802513,0.00031474
AGAP013283,0.000370809,7.06E-05
AGAP013284,5.50E-06,0
AGAP013285,0.000993734,0.000313547
AGAP013286,0.000473662,1.52E-05
AGAP013287,0.000686975,6.28E-06
AGAP013288,8.57E-05,0.000126619
AGAP013289,1.01E-06,2.16E-07
AGAP013291,0.000474183,1.15E-07
AGAP013292,1.07E-05,4.02E-06
AGAP013293,0.000295608,2.25E-05
AGAP013294,0.005042612,0.000543949
AGAP013296,0.000386396,0.000287335
AGAP013297,0.021498402,0.0002969
AGAP013298,0.01323665,0.00179443
AGAP013299,0.053668803,0.001269737
AGAP013301,0.002961922,2.38E-05
AGAP013302,0.000239612,0.001426753
AGAP013303,0.000189551,3.63E-05
AGAP013304,0.004234755,0.000248668
AGAP013305,3.82E-05,2.75E-06
AGAP013306,0.000318679,0.000488168
AGAP013308,0.057767794,3.43E-05
AGAP013309,5.55E-06,6.01E-05
AGAP013311,0.000285827,3.42E-05
AGAP013312,9.30E-06,1.69E-05
AGAP013313,0.010379083,2.95E-05
AGAP013314,1.19E-05,2.60E-05
AGAP013315,0.035138712,0.000749228
AGAP013316,0.000105172,0.000305831
AGAP013317,3.36E-06,0
AGAP013318,0.009201678,0
AGAP013319,0.049455631,7.45E-05
AGAP013320,0.000457477,1.47E-05
AGAP013321,0.000968526,0.000106309
AGAP013323,0.000374844,0.000523892
AGAP013324,0.000273331,8.12E-06
AGAP013327,3.83E-06,3.48E-05
AGAP013328,1.33E-05,8.51E-06
AGAP013330,0.019976511,8.93E-05
AGAP013331,0.002684145,0.003974047
AGAP013332,0.008268162,0.000305022
AGAP013333,6.26E-05,0.000217521
AGAP013334,0.000869299,0.000237113
AGAP013335,0.000455864,2.41E-06
AGAP013336,0.0010349,0
AGAP013338,0.01028903,0.000503003
AGAP013339,0.004172418,1.14E-05
AGAP013340,0.000557755,2.93E-05
AGAP013341,7.36E-07,0
AGAP013342,6.26E-07,0
AGAP013343,0.005324537,0
AGAP013344,0.001038581,0.000420349
AGAP013347,0.002491517,4.62E-05
AGAP013348,1.25E-05,0
AGAP013349,0.013367088,0.00021623
AGAP013350,0.006887879,4.14E-05
AGAP013351,9.40E-05,2.50E-05
AGAP013352,3.02E-05,0
AGAP013353,0.001012599,1.35E-05
AGAP013354,0.007959473,0.000144341
AGAP013356,0.0009607,1.89E-06
AGAP013357,0.002656272,0.000239614
AGAP013358,4.20E-05,1.24E-06
AGAP013359,6.80E-06,5.83E-05
AGAP013360,0.003797601,7.59E-05
AGAP013361,1.38E-06,0
AGAP013362,0.027024372,0.001935778
AGAP013363,4.22E-05,3.31E-07
AGAP013364,0.0002481,0.000119097
AGAP013365,0.005624259,1.24E-06
AGAP013366,0.001221223,1.50E-05
AGAP013367,0.000529875,2.36E-06
AGAP013368,1.68E-05,1.84E-06
AGAP013369,0.000109131,0
AGAP013371,0.000620085,0.000342344
AGAP013372,0.01080933,1.23E-05
AGAP013373,0.002463475,0.000500931
AGAP013374,0.006439363,1.19E-05
AGAP013375,0.000217742,3.54E-05
AGAP013376,0.014052723,0.000945783
AGAP013377,0.003485858,5.58E-05
AGAP013379,0.000227014,1.28E-05
AGAP013380,0.001492507,1.72E-05
AGAP013381,0.000735167,3.44E-05
AGAP013384,9.59E-05,0.000658632
AGAP013385,0.000688361,4.84E-05
AGAP013386,2.83E-06,0
AGAP013387,0.004229437,0.004559615
AGAP013388,0.00141226,1.48E-05
AGAP013389,0.049707166,0.000871463
AGAP013390,3.20E-06,0.000275754
AGAP013391,0.040993793,0.001284563
AGAP013392,7.28E-06,0.000111262
AGAP013393,9.43E-06,4.31E-07
AGAP013394,0.002517397,0.000244091
AGAP013395,0.000107403,1.10E-06
AGAP013397,0.047648979,0.001193711
AGAP013398,0.001095506,0.000427795
AGAP013399,4.48E-08,0
AGAP013400,0.0020176,0.000582196
AGAP013401,0.000554503,0.000258917
AGAP013402,0.000570599,0.000293084
AGAP013403,0.001685584,0.000148489
AGAP013404,0.000139627,0
AGAP013405,0.000283132,9.79E-06
AGAP013406,0.006228903,0.000138979
AGAP013408,0.039865728,8.16E-05
AGAP013409,0.000148379,0
AGAP013410,0.016225489,3.05E-05
AGAP013412,0.000156796,1.97E-05
AGAP013414,0.00608176,0.001297072
AGAP013416,0.005792561,4.95E-06
AGAP013418,0.055458638,0.000309595
AGAP013419,0.001017009,0.000803991
AGAP013420,0.000304028,3.07E-05
AGAP013421,0.013109065,5.67E-05
AGAP013422,0.00031572,0.0011661
AGAP013423,3.16E-06,0
AGAP013424,0.02247242,0.000105845
AGAP013425,0.001227087,8.78E-05
AGAP013426,0.012157329,0.000174614
AGAP013427,0.010316894,9.83E-05
AGAP013428,2.76E-05,0
AGAP013429,2.99E-06,0.000274089
AGAP013430,0.000611349,1.29E-05
AGAP013432,0.000896646,2.09E-06
AGAP013434,2.05E-05,2.44E-07
AGAP013435,8.64E-05,1.01E-07
AGAP013437,0.038646334,3.83E-05
AGAP013439,0.000261417,2.88E-08
AGAP013440,0.000166572,1.23E-05
AGAP013441,0.001286936,0.000117504
AGAP013443,7.02E-05,2.62E-06
AGAP013444,3.20E-05,0.000169592
AGAP013445,0.000120005,2.65E-06
AGAP013446,0.001869611,2.83E-05
AGAP013448,0.006956621,2.71E-05
AGAP013449,4.61E-05,0
AGAP013450,0.001576885,0.00044535
AGAP013451,0.009921935,9.70E-05
AGAP013452,0.00332973,0.000102416
AGAP013453,0.007674433,1.21E-05
AGAP013454,0.010151573,8.44E-05
AGAP013455,0.014989959,7.94E-06
AGAP013457,0.004146782,0.00052187
AGAP013458,9.87E-05,1.11E-06
AGAP013459,7.03E-09,0
AGAP013460,0.002637138,7.41E-06
AGAP013462,1.98E-06,1.14E-06
AGAP013463,7.69E-05,4.83E-05
AGAP013464,0.002718319,9.86E-05
AGAP013465,0.01318625,0.000623466
AGAP013467,0.000376287,7.87E-07
AGAP013468,0.001035018,5.12E-06
AGAP013469,0.000181722,0.000305647
AGAP013470,0.015660815,1.13E-05
AGAP013471,6.49E-05,0
AGAP013472,5.07E-05,0
AGAP013474,3.25E-05,0
AGAP013475,0.001841198,0.000245929
AGAP013476,0.000786552,5.37E-07
AGAP013477,0.000625926,2.88E-08
AGAP013478,7.80E-05,0
AGAP013480,0.003447229,0.00041754
AGAP013481,0.002376042,0.000623087
AGAP013482,0.002660404,0.000468486
AGAP013483,0.014989084,1.30E-06
AGAP013484,3.59E-05,0
AGAP013485,0.025257623,0.000143835
AGAP013486,0.038568663,0.000433325
AGAP013487,1.02E-07,0
AGAP013488,0.000637815,3.30E-05
AGAP013489,0.000550388,0.000219009
AGAP013490,6.52E-06,0.00036288
AGAP013492,2.54E-06,0
AGAP013493,4.75E-05,7.49E-06
AGAP013494,0.002532816,5.81E-06
AGAP013495,0.000150053,7.82E-05
AGAP013496,0.000600206,9.01E-06
AGAP013499,0.000516087,3.70E-05
AGAP013500,0.000389061,0.000752763
AGAP013502,8.57E-06,4.86E-06
AGAP013503,3.38E-08,0
AGAP013506,0.000434473,2.89E-06
AGAP013508,0.017850129,0.001562929
AGAP013509,3.99E-06,0
AGAP013510,0.001012847,3.75E-05
AGAP013511,9.35E-05,0.000211059
AGAP013512,0.002218859,0.00078512
AGAP013513,6.97E-06,0
AGAP013514,0.026090131,0.00035994
AGAP013515,0.000686944,0.001427997
AGAP013516,0.000199598,3.45E-07
AGAP013518,0.001129549,5.84E-06
AGAP013519,0.000772502,7.63E-06
AGAP013520,0.000607096,0.00011361
AGAP013521,0.008568548,1.01E-07
AGAP013522,6.98E-05,0
AGAP013523,0.002961573,1.41E-05
AGAP013524,0.000397148,0.001280685
AGAP013525,0.009648027,0.000126272
AGAP013527,0.000869771,6.18E-05
AGAP013528,6.81E-05,1.98E-06
AGAP013529,4.01E-06,0
AGAP013530,0.019030046,3.18E-06
AGAP013532,5.11E-05,0.000310067
AGAP013533,8.17E-07,0
AGAP013534,4.38E-05,0.000106405
AGAP013535,3.05E-05,1.04E-05
AGAP013536,8.55E-06,0.000195681
AGAP013538,0.003328281,4.59E-05
AGAP013539,0.003721723,0.000108707
AGAP013540,0.005481259,8.49E-06
AGAP013541,1.15E-05,2.71E-05
AGAP013542,0.001013258,0.00025403
AGAP013543,8.55E-06,3.53E-05
AGAP013544,1.56E-05,6.66E-06
AGAP013545,0.001011972,4.32E-05
AGAP013546,0.002924148,0.001698841
AGAP013547,0.003942375,0.000336862
AGAP013577,2.77E-06,0
AGAP013599,1.19E-05,1.67E-05
AGAP013600,0.000228954,7.43E-05
AGAP013603,3.55E-09,0
AGAP013641,0.000228954,7.43E-05
AGAP013700,2.55E-06,0
AGAP013708,0.000208189,1.45E-05
AGAP013714,3.62E-07,0
AGAP013719,0.002890827,0.000386157
AGAP013720,0.000813141,0.000234789
AGAP013722,0.000184888,5.46E-05
AGAP013724,1.56E-05,0.000254338
AGAP013725,2.51E-05,0.000305872
AGAP013726,0.000177941,0.000136849
AGAP013727,0.000653089,0.000869964
AGAP013730,0.004272634,0.006185541
AGAP013732,0.000223193,9.67E-05
AGAP013733,5.58E-05,9.68E-05
AGAP013734,0.000188123,0.000739068
AGAP013736,5.84E-05,3.63E-05
AGAP013737,4.36E-09,0
AGAP013738,4.46E-07,0
AGAP013740,0.000352604,0.002589715
AGAP013741,0.001268123,0.004052661
AGAP013742,0.020440019,0.005389666
AGAP013745,7.16E-05,5.38E-05
AGAP013746,0.000695118,3.94E-05
AGAP013747,0.00328877,0.000275343
AGAP013748,0.001015641,0.000524478
AGAP013750,2.77E-06,0
AGAP013752,0.00971455,0.000139944
AGAP013753,3.30E-06,1.04E-05
AGAP013755,0.000968964,0.000999035
AGAP013760,0.002143471,0.003075714
AGAP013761,0.000750621,0.00518771
AGAP013763,0.001084883,1.43E-05
AGAP013764,0.001161301,0.000508253
AGAP013766,0.000118053,0
AGAP013767,7.02E-07,2.88E-08
AGAP013768,2.72E-05,0
AGAP013771,4.35E-06,1.15E-07
AGAP013773,0.000142141,0.000299198
AGAP013775,0.000338202,0.000544476
AGAP013776,5.06E-07,3.73E-05
AGAP027980,2.04E-05,7.22E-06
AGAP027981,5.34E-05,0
AGAP027982,5.49E-05,5.21E-05
AGAP027984,0.000194058,1.96E-05
AGAP027985,0.000138871,1.01E-05
AGAP027986,0.000757481,0.000948192
AGAP027987,3.08E-05,6.40E-05
AGAP027988,0.000806463,0.000189689
AGAP027993,1.43E-08,0
AGAP027994,0.009071417,0.000385334
AGAP027995,0.006643715,0.001409425
AGAP027996,0.000747083,0.000100774
AGAP027998,6.14E-06,1.44E-08
AGAP028002,0.003658618,0.001995058
AGAP028003,0.012931383,6.04E-05
AGAP028004,0.00058313,0.001111414
AGAP028005,3.33E-05,7.45E-06
AGAP028006,0.062803472,0.001697071
AGAP028007,0.00029693,0.000203265
AGAP028009,0.003820236,9.78E-07
AGAP028011,0.000124945,1.93E-06
AGAP028012,0.000114674,1.13E-05
AGAP028014,0.002636286,5.40E-05
AGAP028015,1.26E-06,0
AGAP028017,8.73E-05,0
AGAP028018,0.000620129,3.19E-05
AGAP028019,0.007578485,0.001174077
AGAP028020,3.09E-06,3.51E-05
AGAP028022,2.39E-05,0.000284986
AGAP028023,0.000335238,0.00185344
AGAP028024,0.00059498,5.62E-05
AGAP028025,0.002021185,0.000543937
AGAP028026,6.30E-05,3.45E-05
AGAP028027,0.002703293,0.000687632
AGAP028028,6.19E-07,0.000219667
AGAP028029,2.40E-05,5.18E-07
AGAP028030,0.003072331,0.002652779
AGAP028031,0.011946749,8.13E-05
AGAP028032,5.72E-06,1.87E-07
AGAP028034,0.000247015,0.000109667
AGAP028037,0.005256207,2.77E-05
AGAP028038,3.34E-05,0
AGAP028040,0.000148228,7.30E-05
AGAP028042,0.001989818,0.000387394
AGAP028045,0.000283508,0.000446936
AGAP028046,0.000193606,5.99E-05
AGAP028047,7.56E-06,1.15E-06
AGAP028049,0.000283299,0.00374908
AGAP028050,0.001337617,0.000300085
AGAP028051,0.001555569,0.000133282
AGAP028053,4.65E-05,2.65E-05
AGAP028054,0.002344876,0.000781027
AGAP028055,7.09E-07,0
AGAP028056,0.002478207,0.000193025
AGAP028057,0.021072704,0.000482641
AGAP028060,1.04E-07,0
AGAP028061,0.001096999,0.002848715
AGAP028063,0.000235573,1.29E-07
AGAP028065,0.000179267,3.42E-06
AGAP028066,0.000349089,2.83E-05
AGAP028067,9.15E-06,0.000169592
AGAP028071,0.070497385,0.003494186
AGAP028073,0.001812662,0.003137478
AGAP028077,0.000433777,0.000309728
AGAP028078,0.000239334,0.00012592
AGAP028083,8.45E-05,0.000259246
AGAP028084,0.000139636,2.64E-08
AGAP028085,3.07E-05,0
AGAP028087,0.008246958,0.008151316
AGAP028088,1.88E-05,0
AGAP028089,5.00E-05,1.24E-05
AGAP028090,0.000177352,4.28E-07
AGAP028093,0.001197791,0.003183823
AGAP028094,0.00611162,0
AGAP028095,0.00216839,0.005066704
AGAP028096,0.009820348,2.38E-05
AGAP028097,0.000191658,0.000150392
AGAP028098,0.000569938,0.004144523
AGAP028100,0.016328432,0.015158274
AGAP028101,0.00024712,0.000171477
AGAP028103,0.001813698,0.000598854
AGAP028104,0.000108186,0.000221017
AGAP028105,0.000435779,1.99E-05
AGAP028107,3.14E-06,0
AGAP028109,4.64E-06,0.000747205
AGAP028110,0.062843683,0.001204729
AGAP028111,0.000911781,3.77E-05
AGAP028112,0.000345355,6.26E-07
AGAP028113,0.00023325,0.000152244
AGAP028114,0.000311586,7.39E-05
AGAP028115,2.69E-05,0.000703731
AGAP028116,1.22E-05,2.57E-06
AGAP028119,0.000331604,0.000541963
AGAP028120,9.60E-07,9.39E-05
AGAP028121,0.006586772,0.000193787
AGAP028123,0.000359093,9.87E-05
AGAP028124,0.010460132,0.003679499
AGAP028126,0.052709668,0.000625194
